GameID,Season,GameType,Date,MatchStatus,Team,TeamID,Opponent,OpponentID,Winner,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,Venue,MOM,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,Minutes,FoursHit,SixesHit,StrikeRate,Over,Maiden,RunsGiven,WKTaken,Econ,DotBalls,FoursGiven,SixesGiven,Wides,NoBall,CaughtBowled,Lbw,Catch,Stumped,DirectRunout,Bowled,IndirectRunout,Position,DerivedPosition,GuessPosition,FullPosition,PlayingOrder,Format,League
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,1,1,21573,Sadique Henry,Retired out,24,16,null,3,0,150,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,2,1,19597,Oraine Williams,st J Northover b C Brown,35,25,null,3,2,140,1.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,2,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,3,1,18852,Jordan Johnson,b C Brown,0,1,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,3,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,4,1,21566,Ramaal Lewis,lbw b P Salmon,0,1,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,4,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,5,1,14595,Justin Beckford,c P Salmon b N Gordon,2,3,null,0,0,66.67,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,5,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,6,1,21611,Jamie Hay,b K Campbell,6,5,null,1,0,120,2.0,0.0,13.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,6,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,7,1,62161,Michael Clarke,c & b K Campbell,8,6,null,0,1,133.33,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,7,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,8,1,19603,Gordon Bryan,Not out,1,1,null,0,0,100,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,BOWL,null,null,bowler,8,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,9,1,39747,Daniel Beckford,c C Simpson b K Campbell,0,2,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,1,0,0,0,WK,null,null,wk-batter,9,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,10,0,62234,Warren Robinson,null,null,null,null,null,null,null,2.0,0.0,23.0,1.0,11.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,null,null,null,null,10,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRI,6061,SRO,6062,SRO,86,8,10,89,2,8.2,"Sabina Park, Kingston, Kingston",0,1,11,0,21629,Ojay Shields,null,null,null,null,null,null,null,1.2,0.0,26.0,0.0,19.5,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,null,null,null,null,11,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,1,1,19600,Leroy Lugg,c G Bryan b O Williams,21,13,null,4,0,161.54,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",1,0,2,1,21605,Carlos Brown,st D Beckford b W Robinson,21,19,null,0,1,110.53,2.0,0.0,15.0,2.0,7.5,5.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,BAT,null,null,batter,2,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,3,1,21608,Pete Salmon,Not out,18,12,null,1,0,150,2.0,0.0,16.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,AR,null,null,batting all-rounder,3,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,4,1,14261,Odean Smith,Not out,23,6,null,1,3,383.33,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BOWL,null,null,bowler,4,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,5,0,62148,Jose Northover,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,1,0,0,0,null,null,null,null,5,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,6,0,40021,Javaughn Buchanan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,6,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,7,0,14279,Javelle Glen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,7,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,8,0,21609,Ryan Francis,null,null,null,null,null,null,null,2.0,0.0,27.0,0.0,13.5,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,null,null,null,null,8,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,9,0,39744,Chevon Simpson,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,null,null,null,null,9,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,10,0,19606,Nicholson Gordon,null,null,null,null,null,null,null,2.0,0.0,19.0,1.0,9.5,6.0,2.0,0.0,5.0,0.0,0,0,0,0,0,0,0,null,null,null,null,10,t10,Jamaica T10
20250126SROSRI,2025,null,2025-01-26,FINISHED,SRO,6062,SRI,6061,SRO,89,2,8.2,86,8,10,"Sabina Park, Kingston, Kingston",0,0,11,0,21832,Khari Campbell,null,null,null,null,null,null,null,2.0,0.0,8.0,3.0,4.0,7.0,0.0,0.0,2.0,0.0,1,0,1,0,0,1,0,null,null,null,null,11,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,1,1,42328,Adrian Weir,c K Wilson b A Dennis,4,5,null,0,0,80,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,2,1,7565,John Campbell,c K Lewis b M Davis,20,10,null,0,3,200,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,BAT,null,null,batter,2,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,3,1,62159,Matthew Morgan,Not out,33,23,null,1,2,143.48,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,3,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,4,1,19608,Alwyn Williams,c K McKenzie b S Parnell,30,17,null,5,0,176.47,2.0,0.0,14.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,AR,null,null,batting all-rounder,4,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,5,1,21542,Krishmar Santokie,Not out,9,6,null,0,1,150,2.0,0.0,21.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,5,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,6,0,62157,Trevaun Williams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,null,null,null,null,6,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,7,0,62158,Brian Barnes,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,7,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,8,0,21540,Albert Gopie,null,null,null,null,null,null,null,2.0,0.0,23.0,0.0,11.5,0.0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,0,null,null,null,null,8,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,9,0,39723,Jermaine thomas,null,null,null,null,null,null,null,1.3,0.0,19.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,null,null,null,null,9,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,10,0,21624,Jermaine Chisholm,null,null,null,null,null,null,null,2.0,0.0,28.0,3.0,14.0,4.0,1.0,0.0,3.0,0.0,0,0,0,0,0,1,0,null,null,null,null,10,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,105,3,10,107,7,9.3,"Sabina Park, Kingston, Kingston",0,1,11,0,21628,Tyrone Daley,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,11,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",1,0,1,1,7564,Jermaine Blackwood,c (sub A McLean) b A Williams,33,19,null,1,2,173.68,2.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,2,1,42326,Steve Wedderburn,b A Williams,24,13,null,5,0,184.62,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,WK,null,null,wk-batter,2,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,3,1,21549,Kymani Wilson,c John Campbell b A Williams,0,2,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,WK,null,null,wk-batter,3,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,4,1,39717,Deethmar Anderson,c T Williams b A Williams,4,6,null,0,0,66.67,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,4,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,5,1,14273,Kirk McKenzie,c A Gopie b J Chisholm,13,6,null,1,1,216.67,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,BAT,null,null,batter,5,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,6,1,21552,Andre Dennis,c J thomas b J Chisholm,3,4,null,0,0,75,2.0,0.0,23.0,1.0,11.5,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,6,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,7,1,21587,Matthew Comerie-II,b J Chisholm,0,1,null,0,0,0,2.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,7,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,8,1,5453,Kennar Lewis,Not out,14,5,null,0,2,280,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,WK,null,null,wk-batter,8,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,9,1,21553,Shalome Parnell,Not out,4,1,null,1,0,400,2.0,0.0,11.0,1.0,5.5,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,9,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,10,0,19604,Brad Barnes,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,10,t10,Jamaica T10
20250125SKIMIT,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,107,7,9.3,105,3,10,"Sabina Park, Kingston, Kingston",0,0,11,0,39927,Mario Davis,null,null,null,null,null,null,null,2.0,0.0,30.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,null,null,null,null,11,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,1,1,7564,Jermaine Blackwood,b T Jarrett,20,8,null,1,2,250,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,2,1,35167,Tevin Gilzene,c R Ingram b O McCatty,34,24,null,3,2,141.67,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,2,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,3,1,14273,Kirk McKenzie,c O McCatty b TT Daley,13,6,null,1,1,216.67,1.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,BAT,null,null,batter,3,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,4,1,5453,Kennar Lewis,c A Gopie b John Campbell,6,4,null,0,1,150,1.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0,1,2,0,0,0,0,WK,null,null,wk-batter,4,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,5,1,39717,Deethmar Anderson,c T Williams b O McCatty,0,1,null,0,0,0,2.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,BAT,null,null,batter,5,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,6,1,21549,Kymani Wilson,c T Williams b J Chisholm,11,6,null,2,0,183.33,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,WK,null,null,wk-batter,6,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,7,1,19604,Brad Barnes,Not out,4,3,null,0,0,133.33,2.0,0.0,27.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,BAT,null,null,batter,7,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",1,1,8,1,21552,Andre Dennis,Not out,33,9,null,2,4,366.67,2.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,1,0,BOWL,null,null,bowler,8,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,9,0,39927,Mario Davis,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,9,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,10,0,21553,Shalome Parnell,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,null,null,10,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,SKI,6059,MIT,6058,SKI,126,6,10,99,6,10,"Sabina Park, Kingston, Kingston",0,1,11,0,21587,Matthew Comerie-II,null,null,null,null,null,null,null,2.0,0.0,31.0,1.0,15.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,null,null,null,null,11,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,1,1,7565,John Campbell,b A Dennis,0,1,null,0,0,0,2.0,0.0,34.0,1.0,17.0,6.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0,BAT,null,null,batter,1,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,2,1,42328,Adrian Weir,lbw b K Lewis,0,2,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,2,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,3,1,30110,Odain McCatty,c K Wilson b K Lewis,5,6,null,1,0,83.33,1.0,0.0,8.0,2.0,8.0,1.0,2.0,1.0,1.0,0.0,0,0,1,0,0,0,0,BAT,null,null,batter,3,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,4,1,62159,Matthew Morgan,b M Comerie-II,2,6,null,0,0,33.33,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,4,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,5,1,62158,Brian Barnes,c K Lewis b A Dennis,45,24,null,7,1,187.5,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,5,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,6,1,21623,Renaldo Ingram,Not out,27,17,null,3,1,158.82,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,BAT,null,null,batter,6,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,7,1,21628,Tyrone Daley,c K Lewis b A Dennis,6,4,null,1,0,150,2.0,0.0,23.0,1.0,11.5,2.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,7,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,8,1,21540,Albert Gopie,Not out,2,2,null,0,0,100,1.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,BAT,null,null,batter,8,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,9,0,62157,Trevaun Williams,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,2,0,0,0,0,null,null,null,null,9,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,10,0,21619,Tian Jarrett,null,null,null,null,null,null,null,2.0,0.0,15.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,null,null,null,null,10,t10,Jamaica T10
20250125MITSKI,2025,null,2025-01-25,FINISHED,MIT,6058,SKI,6059,SKI,99,6,10,126,6,10,"Sabina Park, Kingston, Kingston",0,0,11,0,21624,Jermaine Chisholm,null,null,null,null,null,null,null,2.0,0.0,31.0,1.0,15.5,4.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,null,null,null,null,11,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,1,1,19597,Oraine Williams,b O Palmer,0,2,null,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,1,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,2,1,39747,Daniel Beckford,c T Powell b C Walters,23,14,null,3,1,164.29,null,null,null,null,null,null,null,null,null,null,0,0,1,0,0,0,0,WK,null,null,wk-batter,2,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,3,1,21573,Sadique Henry,c A McCarthy-I b O Palmer,4,3,null,1,0,133.33,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,3,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,4,1,14595,Justin Beckford,c Z K Burton b D Ebanks,2,3,null,0,0,66.67,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,BAT,null,null,batter,4,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",1,1,5,1,18852,Jordan Johnson,b A Blake,32,20,null,2,2,160,2.0,0.0,32.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,BAT,null,null,batter,5,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,6,1,21611,Jamie Hay,c A McCarthy-I b D Ebanks,16,7,null,2,1,228.57,2.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,6,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,7,1,21566,Ramaal Lewis,Not out,3,4,null,0,0,75,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,AR,null,null,batting all-rounder,7,t10,Jamaica T10
20250124CWASRI,2025,null,2025-01-24,FINISHED,SRI,6061,CWA,6060,SRI,114,6,10,109,6,10,"Sabina Park, Kingston, Kingston",0,1,8,1,62161,Michael Clarke,Not out,18,8,null,0,1,225,2.0,0.0,27.0,1.0,13.5,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,BOWL,null,null,bowler,8,t10,Jamaica T10
