Seasons,Category,LeagueName,LeagueID,MatchID
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,347
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,346
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,345
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,344
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,343
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,342
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,341
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,340
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,339
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,338
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,337
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,336
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,335
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,334
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,333
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,332
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,331
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,330
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,329
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,328
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,327
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,326
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,325
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,324
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,323
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,322
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,321
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,320
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,319
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,318
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,317
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,316
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,315
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,314
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,313
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,312
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,311
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,310
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,309
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,308
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,307
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,306
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,305
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,304
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,303
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,302
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,301
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,300
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,299
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,298
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,297
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,296
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,295
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,294
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,293
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,292
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,291
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,290
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,289
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,288
2020,T20 League,KFC T20 Big Bash League 2020/2021,28,287
2020,T20 League,Pakistan Super League 2020,29,431
2020,T20 League,Pakistan Super League 2020,29,430
2020,T20 League,Pakistan Super League 2020,29,429
2020,T20 League,Pakistan Super League 2020,29,372
2020,T20 League,Women's T20 Challenge 2020,52,638
2020,T20 League,Women's T20 Challenge 2020,52,637
2020,T20 League,Women's T20 Challenge 2020,52,636
2020,T20 League,Women's T20 Challenge 2020,52,635
2020,T20 League,IPL 2020,30,634
2020,T20 League,IPL 2020,30,633
2020,T20 League,IPL 2020,30,632
2020,T20 League,IPL 2020,30,631
2020,T20 League,IPL 2020,30,428
2020,T20 League,IPL 2020,30,427
2020,T20 League,IPL 2020,30,426
2020,T20 League,IPL 2020,30,425
2020,T20 League,IPL 2020,30,424
2020,T20 League,IPL 2020,30,423
2020,T20 League,IPL 2020,30,422
2020,T20 League,IPL 2020,30,421
2020,T20 League,IPL 2020,30,420
2020,T20 League,IPL 2020,30,419
2020,T20 League,IPL 2020,30,418
2020,T20 League,IPL 2020,30,417
2020,T20 League,IPL 2020,30,416
2020,T20 League,IPL 2020,30,415
2020,T20 League,IPL 2020,30,414
2020,T20 League,IPL 2020,30,413
2020,T20 League,IPL 2020,30,412
2020,T20 League,IPL 2020,30,411
2020,T20 League,IPL 2020,30,410
2020,T20 League,IPL 2020,30,409
2020,T20 League,IPL 2020,30,408
2020,T20 League,IPL 2020,30,407
2020,T20 League,IPL 2020,30,406
2020,T20 League,IPL 2020,30,405
2020,T20 League,IPL 2020,30,404
2020,T20 League,IPL 2020,30,403
2020,T20 League,IPL 2020,30,402
2020,T20 League,IPL 2020,30,401
2020,T20 League,IPL 2020,30,400
2020,T20 League,IPL 2020,30,399
2020,T20 League,IPL 2020,30,398
2020,T20 League,IPL 2020,30,397
2020,T20 League,IPL 2020,30,396
2020,T20 League,IPL 2020,30,395
2020,T20 League,IPL 2020,30,394
2020,T20 League,IPL 2020,30,393
2020,T20 League,IPL 2020,30,392
2020,T20 League,IPL 2020,30,391
2020,T20 League,IPL 2020,30,390
2020,T20 League,IPL 2020,30,389
2020,T20 League,IPL 2020,30,388
2020,T20 League,IPL 2020,30,387
2020,T20 League,IPL 2020,30,386
2020,T20 League,IPL 2020,30,385
2020,T20 League,IPL 2020,30,384
2020,T20 League,IPL 2020,30,383
2020,T20 League,IPL 2020,30,382
2020,T20 League,IPL 2020,30,381
2020,T20 League,IPL 2020,30,380
2020,T20 League,IPL 2020,30,379
2020,T20 League,IPL 2020,30,378
2020,T20 League,IPL 2020,30,377
2020,T20 League,IPL 2020,30,376
2020,T20 League,IPL 2020,30,375
2020,T20 League,IPL 2020,30,374
2020,T20 League,IPL 2020,30,373
2020,T20 League,Malaysian T20 League,8405,6918
2020,T20 League,Malaysian T20 League,8405,6917
2020,T20 League,Malaysian T20 League,8405,6916
2020,T20 League,Malaysian T20 League,8405,6915
2020,T20 League,Malaysian T20 League,8405,6914
2020,T20 League,Malaysian T20 League,8405,6913
2020,T20 League,Malaysian T20 League,8405,6912
2020,T20 League,Malaysian T20 League,8405,6911
2020,T20 League,Malaysian T20 League,8405,6910
2020,T20 League,Malaysian T20 League,8405,6909
2020,T20 League,Malaysian T20 League,8405,6908
2020,T20 League,Malaysian T20 League,8405,6907
2020,T20 League,Malaysian T20 League,8405,6906
2020,T20 League,Malaysian T20 League,8405,6905
2020,T20 League,Malaysian T20 League,8405,6904
2020,T20 League,Malaysian T20 League,8405,6903
2020,T20 League,Malaysian T20 League,8405,6902
2020,T20 League,Malaysian T20 League,8405,6901
2020,T20 League,Caribbean Premier League 2020,19,112
2020,T20 League,Caribbean Premier League 2020,19,111
2020,T20 League,Caribbean Premier League 2020,19,110
2020,T20 League,Caribbean Premier League 2020,19,109
2020,T20 League,Caribbean Premier League 2020,19,108
2020,T20 League,Caribbean Premier League 2020,19,107
2020,T20 League,Caribbean Premier League 2020,19,106
2020,T20 League,Caribbean Premier League 2020,19,105
2020,T20 League,Caribbean Premier League 2020,19,104
2020,T20 League,Caribbean Premier League 2020,19,103
2020,T20 League,Caribbean Premier League 2020,19,102
2020,T20 League,Caribbean Premier League 2020,19,101
2020,T20 League,Caribbean Premier League 2020,19,100
2021,T20 League,Oman D20,8892,7765
2021,T20 League,Oman D20,8892,7750
2021,T20 League,Oman D20,8892,7749
2021,T20 League,Oman D20,8892,7748
2021,T20 League,Oman D20,8892,7747
2021,T20 League,Oman D20,8892,7746
2021,T20 League,Oman D20,8892,7745
2021,T20 League,Oman D20,8892,7739
2021,T20 League,Oman D20,8892,7738
2021,T20 League,Oman D20,8892,7737
2021,T20 League,Oman D20,8892,7736
2021,T20 League,Oman D20,8892,7735
2021,T20 League,Oman D20,8892,7734
2021,T20 League,Oman D20,8892,7733
2021,T20 League,Oman D20,8892,7732
2021,T20 League,Oman D20,8892,7731
2021,T20 League,Oman D20,8892,7730
2021,T20 League,Oman D20,8892,7729
2021,T20 League,Oman D20,8892,7728
2021,T20 League,Oman D20,8892,7548
2021,T20 League,Oman D20,8892,7547
2021,T20 League,Oman D20,8892,7535
2021,T20 League,Oman D20,8892,7534
2021,T20 League,Oman D20,8892,7533
2021,T20 League,Oman D20,8892,7532
2021,T20 League,Oman D20,8892,7531
2021,T20 League,Oman D20,8892,7530
2021,T20 League,Oman D20,8892,7529
2021,T20 League,Oman D20,8892,7528
2021,T20 League,Oman D20,8892,7527
2021,T20 League,Oman D20,8892,7519
2021,T20 League,Oman D20,8892,7518
2021,T20 League,Oman D20,8892,7517
2021,T20 League,Oman D20,8892,7516
2021,T20 League,Oman D20,8892,7515
2021,T20 League,Oman D20,8892,7514
2021,T20 League,Oman D20,8892,7513
2021,T20 League,KCA Pink T20 Challenges,8889,7546
2021,T20 League,KCA Pink T20 Challenges,8889,7448
2021,T20 League,KCA Pink T20 Challenges,8889,7447
2021,T20 League,KCA Pink T20 Challenges,8889,7446
2021,T20 League,KCA Pink T20 Challenges,8889,7445
2021,T20 League,KCA Pink T20 Challenges,8889,7444
2021,T20 League,KCA Pink T20 Challenges,8889,7443
2021,T20 League,KCA Pink T20 Challenges,8889,7442
2021,T20 League,KCA Pink T20 Challenges,8889,7441
2021,T20 League,KCA Pink T20 Challenges,8889,7440
2021,T20 League,KCA Pink T20 Challenges,8889,7439
2021,T20 League,KCA Pink T20 Challenges,8889,7438
2021,T20 League,KCA Pink T20 Challenges,8889,7437
2021,T20 League,KCA Pink T20 Challenges,8889,7436
2021,T20 League,KCA Pink T20 Challenges,8889,7435
2021,T20 League,KCA Pink T20 Challenges,8889,7434
2021,T20 League,KCA Pink T20 Challenges,8889,7433
2021,T20 League,KCA Pink T20 Challenges,8889,7432
2021,T20 League,KCA Pink T20 Challenges,8889,7431
2021,T20 League,KCA Pink T20 Challenges,8889,7430
2021,T20 League,KCA Pink T20 Challenges,8889,7429
2021,T20 League,Big Bash League,5699,7321
2021,T20 League,Big Bash League,5699,7320
2021,T20 League,Big Bash League,5699,7319
2021,T20 League,Big Bash League,5699,7318
2021,T20 League,Big Bash League,5699,7317
2021,T20 League,Big Bash League,5699,6112
2021,T20 League,Big Bash League,5699,6111
2021,T20 League,Big Bash League,5699,7899
2021,T20 League,Big Bash League,5699,6108
2021,T20 League,Big Bash League,5699,6110
2021,T20 League,Big Bash League,5699,6109
2021,T20 League,Big Bash League,5699,6107
2021,T20 League,Big Bash League,5699,6106
2021,T20 League,Big Bash League,5699,7787
2021,T20 League,Big Bash League,5699,6105
2021,T20 League,Big Bash League,5699,6104
2021,T20 League,Big Bash League,5699,6103
2021,T20 League,Big Bash League,5699,6102
2021,T20 League,Big Bash League,5699,6101
2021,T20 League,Big Bash League,5699,7786
2021,T20 League,Big Bash League,5699,6099
2021,T20 League,Big Bash League,5699,6100
2021,T20 League,Big Bash League,5699,6098
2021,T20 League,Big Bash League,5699,6097
2021,T20 League,Big Bash League,5699,6096
2021,T20 League,Big Bash League,5699,6095
2021,T20 League,Big Bash League,5699,6092
2021,T20 League,Big Bash League,5699,6093
2021,T20 League,Big Bash League,5699,6091
2021,T20 League,Big Bash League,5699,6090
2021,T20 League,Big Bash League,5699,6094
2021,T20 League,Big Bash League,5699,6089
2021,T20 League,Big Bash League,5699,6088
2021,T20 League,Big Bash League,5699,6087
2021,T20 League,Big Bash League,5699,6086
2021,T20 League,Big Bash League,5699,6085
2021,T20 League,Big Bash League,5699,6084
2021,T20 League,Big Bash League,5699,6083
2021,T20 League,Big Bash League,5699,6082
2021,T20 League,Big Bash League,5699,6081
2021,T20 League,Big Bash League,5699,6080
2021,T20 League,Big Bash League,5699,6079
2021,T20 League,Big Bash League,5699,6078
2021,T20 League,Big Bash League,5699,6077
2021,T20 League,Big Bash League,5699,6076
2021,T20 League,Big Bash League,5699,6075
2021,T20 League,Big Bash League,5699,6074
2021,T20 League,Big Bash League,5699,6073
2021,T20 League,Big Bash League,5699,6072
2021,T20 League,Big Bash League,5699,6071
2021,T20 League,Big Bash League,5699,6070
2021,T20 League,Big Bash League,5699,6069
2021,T20 League,Big Bash League,5699,6068
2021,T20 League,Big Bash League,5699,6067
2021,T20 League,Big Bash League,5699,6066
2021,T20 League,Big Bash League,5699,6065
2021,T20 League,Big Bash League,5699,6064
2021,T20 League,Big Bash League,5699,6063
2021,T20 League,Big Bash League,5699,6062
2021,T20 League,Big Bash League,5699,6061
2021,T20 League,Big Bash League,5699,6060
2021,T20 League,Big Bash League,5699,6059
2021,T20 League,Big Bash League,5699,6058
2021,T20 League,Big Bash League,5699,6057
2021,T20 League,Women's Super Smash,8588,7980
2021,T20 League,Women's Super Smash,8588,7956
2021,T20 League,Women's Super Smash,8588,7942
2021,T20 League,Women's Super Smash,8588,7939
2021,T20 League,Women's Super Smash,8588,7888
2021,T20 League,Women's Super Smash,8588,7886
2021,T20 League,Women's Super Smash,8588,7181
2021,T20 League,Women's Super Smash,8588,7788
2021,T20 League,Women's Super Smash,8588,7774
2021,T20 League,Women's Super Smash,8588,7766
2021,T20 League,Women's Super Smash,8588,7758
2021,T20 League,Women's Super Smash,8588,7178
2021,T20 League,Women's Super Smash,8588,7741
2021,T20 League,Women's Super Smash,8588,7740
2021,T20 League,Women's Super Smash,8588,7545
2021,T20 League,Women's Super Smash,8588,7536
2021,T20 League,Women's Super Smash,8588,7526
2021,T20 League,Women's Super Smash,8588,7464
2021,T20 League,Women's Super Smash,8588,7463
2021,T20 League,Women's Super Smash,8588,7187
2021,T20 League,Women's Super Smash,8588,7186
2021,T20 League,Women's Super Smash,8588,7175
2021,T20 League,Women's Super Smash,8588,7185
2021,T20 League,Women's Super Smash,8588,7184
2021,T20 League,Women's Super Smash,8588,7183
2021,T20 League,Women's Super Smash,8588,7182
2021,T20 League,Women's Super Smash,8588,7180
2021,T20 League,Women's Super Smash,8588,7179
2021,T20 League,Women's Super Smash,8588,7177
2021,T20 League,Women's Super Smash,8588,7176
2021,T20 League,Women's Super Smash,8588,7174
2021,T20 League,Super Smash,8586,7068
2021,T20 League,Super Smash,8586,7067
2021,T20 League,Super Smash,8586,7066
2021,T20 League,Super Smash,8586,7065
2021,T20 League,Super Smash,8586,7064
2021,T20 League,Super Smash,8586,7063
2021,T20 League,Super Smash,8586,7044
2021,T20 League,Super Smash,8586,7062
2021,T20 League,Super Smash,8586,7061
2021,T20 League,Super Smash,8586,7060
2021,T20 League,Super Smash,8586,7059
2021,T20 League,Super Smash,8586,7058
2021,T20 League,Super Smash,8586,7057
2021,T20 League,Super Smash,8586,7056
2021,T20 League,Super Smash,8586,7055
2021,T20 League,Super Smash,8586,7054
2021,T20 League,Super Smash,8586,7053
2021,T20 League,Super Smash,8586,7052
2021,T20 League,Super Smash,8586,7051
2021,T20 League,Super Smash,8586,7050
2021,T20 League,Super Smash,8586,7049
2021,T20 League,Super Smash,8586,7399
2021,T20 League,Super Smash,8586,7048
2021,T20 League,Super Smash,8586,7047
2021,T20 League,Super Smash,8586,7046
2021,T20 League,Super Smash,8586,7045
2021,T20 League,Super Smash,8586,7043
2021,T20 League,Super Smash,8586,7038
2021,T20 League,Super Smash,8586,7040
2021,T20 League,Super Smash,8586,7039
2021,T20 League,Super Smash,8586,7037
2021,T20 League,Bengal T20 Challenge,8584,7266
2021,T20 League,Bengal T20 Challenge,8584,7265
2021,T20 League,Bengal T20 Challenge,8584,7264
2021,T20 League,Bengal T20 Challenge,8584,7263
2021,T20 League,Bengal T20 Challenge,8584,7261
2021,T20 League,Bengal T20 Challenge,8584,7260
2021,T20 League,Bengal T20 Challenge,8584,7259
2021,T20 League,Bengal T20 Challenge,8584,7258
2021,T20 League,Bengal T20 Challenge,8584,7257
2021,T20 League,Bengal T20 Challenge,8584,7256
2021,T20 League,Bengal T20 Challenge,8584,7255
2021,T20 League,Bengal T20 Challenge,8584,7254
2021,T20 League,Bengal T20 Challenge,8584,7253
2021,T20 League,Bengal T20 Challenge,8584,7252
2021,T20 League,Bengal T20 Challenge,8584,7251
2021,T20 League,Bengal T20 Challenge,8584,7250
2021,T20 League,Bengal T20 Challenge,8584,7249
2021,T20 League,Bengal T20 Challenge,8584,7248
2021,T20 League,Bengal T20 Challenge,8584,7247
2021,T20 League,Bengal T20 Challenge,8584,7246
2021,T20 League,Bengal T20 Challenge,8584,7245
2021,T20 League,Bengal T20 Challenge,8584,7244
2021,T20 League,Bengal T20 Challenge,8584,7243
2021,T20 League,Bengal T20 Challenge,8584,7242
2021,T20 League,Bengal T20 Challenge,8584,7241
2021,T20 League,Bengal T20 Challenge,8584,7217
2021,T20 League,Bengal T20 Challenge,8584,7216
2021,T20 League,Bengal T20 Challenge,8584,7194
2021,T20 League,Bengal T20 Challenge,8584,7198
2021,T20 League,Bengal T20 Challenge,8584,7192
2021,T20 League,Bengal T20 Challenge,8584,7193
2021,T20 League,Bengal T20 Challenge,8584,7191
2021,T20 League,Bengal T20 Challenge,8584,7190
2021,T20 League,Bengal T20 Challenge,8584,7188
2021,T20 League,Bengal T20 Challenge,8584,7189
2021,T20 League,Bengal T20 Challenge,8584,7036
2021,T20 League,Bengal T20 Challenge,8584,7035
2021,T20 League,Bengal T20 Challenge,8584,7023
2021,T20 League,Bengal T20 Challenge,8584,7022
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7031
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7029
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7030
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7028
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7027
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7026
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7025
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7024
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7012
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7011
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7008
2021,T20 League,ICC Women's T20 World Cup Asia Region Qualifier,8582,7009
2021,T20 League,ICC T20 Qualifier Africa,8576,6981
2021,T20 League,ICC T20 Qualifier Africa,8576,6980
2021,T20 League,ICC T20 Qualifier Africa,8576,6947
2021,T20 League,ICC T20 Qualifier Africa,8576,6946
2021,T20 League,ICC T20 Qualifier Africa,8576,6945
2021,T20 League,ICC T20 Qualifier Africa,8576,6977
2021,T20 League,ICC T20 Qualifier Africa,8576,6944
2021,T20 League,Nepal Women tour of Qatar 2021,8575,6940
2021,T20 League,Nepal Women tour of Qatar 2021,8575,6939
2021,T20 League,Nepal Women tour of Qatar 2021,8575,6938
2021,T20 League,ICC Men's T20 World Cup Americas Region Qualifier,8573,6899
2021,T20 League,ICC Men's T20 World Cup Americas Region Qualifier,8573,6898
2021,T20 League,ICC Men's T20 World Cup Americas Region Qualifier,8573,6889
2021,T20 League,ICC Men's T20 World Cup Americas Region Qualifier,8573,6888
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6718
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6716
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6717
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6712
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6714
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6713
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6715
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6948
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6949
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6711
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6710
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6709
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6708
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6702
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6703
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6704
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6705
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6706
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6707
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6698
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6699
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6700
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6701
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6697
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6696
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6690
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6691
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6692
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6693
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6695
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6694
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6689
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6683
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6684
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6685
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6686
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6687
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6688
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6679
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6680
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6681
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6682
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6678
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6677
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6671
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6672
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6673
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6675
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6676
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6674
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6670
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6665
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6666
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6667
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6668
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6669
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6664
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6660
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6661
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6662
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6663
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6659
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6658
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6652
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6653
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6654
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6655
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6656
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6657
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6651
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6646
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6647
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6648
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6649
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6650
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6730
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6642
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6643
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6644
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6645
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6641
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6640
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6634
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6635
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6636
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6638
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6639
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6637
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6633
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6628
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6629
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6630
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6631
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6632
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6627
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6623
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6624
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6625
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6626
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6622
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6621
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6616
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6617
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6618
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6619
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6620
2021,T20 League,Syed Mushtaq Ali Trophy,8564,6615
2021,T20 League,Gibraltar tour of Malta-2021,8552,6425
2021,T20 League,Gibraltar tour of Malta-2021,8552,6424
2021,T20 League,Royal Star Premier League T20,8553,6446
2021,T20 League,Royal Star Premier League T20,8553,6445
2021,T20 League,Royal Star Premier League T20,8553,6444
2021,T20 League,Royal Star Premier League T20,8553,6443
2021,T20 League,Royal Star Premier League T20,8553,6442
2021,T20 League,Royal Star Premier League T20,8553,6441
2021,T20 League,Royal Star Premier League T20,8553,6440
2021,T20 League,Royal Star Premier League T20,8553,6439
2021,T20 League,Royal Star Premier League T20,8553,6438
2021,T20 League,Royal Star Premier League T20,8553,6436
2021,T20 League,Royal Star Premier League T20,8553,6435
2021,T20 League,Royal Star Premier League T20,8553,6434
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6406
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6405
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6404
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6403
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6402
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6401
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6400
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6399
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6398
2021,T20 League,ICC Men's T20 World Cup Asia Qualifier,8551,6397
