Seasons,Category,LeagueName,LeagueID,MatchID,Check
2020,Domestic,ECS Barcelona T10,128,742,0
2020,Domestic,ECS Barcelona T10,128,741,0
2020,Domestic,ECS Barcelona T10,128,740,0
2020,Domestic,ECS Barcelona T10,128,739,0
2020,Domestic,ECS Barcelona T10,128,738,0
2020,Domestic,ECS Barcelona T10,128,737,0
2020,Domestic,ECS Barcelona T10,128,736,0
2020,Domestic,ECS Barcelona T10,128,735,0
2020,Domestic,ECS Barcelona T10,128,734,0
2020,Domestic,ECS Barcelona T10,128,733,0
2020,Domestic,ECS Barcelona T10,128,732,0
2020,Domestic,ECS Barcelona T10,128,731,0
2020,Domestic,ECS Barcelona T10,128,730,0
2020,Domestic,ECS Barcelona T10,128,729,0
2020,Domestic,ECS Barcelona T10,128,728,0
2020,Domestic,ECS Barcelona T10,128,727,0
2020,Domestic,ECS Barcelona T10,128,726,0
2020,Domestic,ECS Barcelona T10,128,725,0
2020,Domestic,ECS Barcelona T10,128,724,0
2020,Domestic,ECS Barcelona T10,128,723,0
2020,Domestic,ECS Barcelona T10,128,722,0
2020,Domestic,ECS Barcelona T10,128,721,0
2020,Domestic,ECS Barcelona T10,128,720,0
2020,Domestic,ECS Barcelona T10,128,719,0
2020,Domestic,ECS Barcelona T10,128,718,0
2020,Domestic,Vincy Premier League T10,124,830,0
2020,Domestic,Vincy Premier League T10,124,829,0
2020,Domestic,Vincy Premier League T10,124,828,0
2020,Domestic,Vincy Premier League T10,124,827,0
2020,Domestic,Vincy Premier League T10,124,826,0
2020,Domestic,Vincy Premier League T10,124,825,0
2020,Domestic,Vincy Premier League T10,124,717,0
2020,Domestic,Vincy Premier League T10,124,716,0
2020,Domestic,Vincy Premier League T10,124,715,0
2020,Domestic,Vincy Premier League T10,124,714,0
2020,Domestic,Vincy Premier League T10,124,713,0
2020,Domestic,Vincy Premier League T10,124,712,0
2020,Domestic,Vincy Premier League T10,124,711,0
2020,Domestic,Vincy Premier League T10,124,710,0
2020,Domestic,Vincy Premier League T10,124,709,0
2020,Domestic,Vincy Premier League T10,124,708,0
2020,Domestic,Vincy Premier League T10,124,707,0
2020,Domestic,Vincy Premier League T10,124,706,0
2020,Domestic,Vincy Premier League T10,124,705,0
2020,Domestic,Vincy Premier League T10,124,704,0
2020,Domestic,Vincy Premier League T10,124,703,0
2020,Domestic,Vincy Premier League T10,124,702,0
2020,Domestic,Vincy Premier League T10,124,701,0
2020,Domestic,Vincy Premier League T10,124,700,0
2020,Domestic,Vincy Premier League T10,124,699,0
2020,Domestic,Vincy Premier League T10,124,698,0
2020,Domestic,Vincy Premier League T10,124,697,0
2020,Domestic,Vincy Premier League T10,124,696,0
2020,Domestic,ECS Rome T10,122,667,0
2020,Domestic,ECS Rome T10,122,666,0
2020,Domestic,ECS Rome T10,122,665,0
2020,Domestic,ECS Rome T10,122,664,0
2020,Domestic,ECS Rome T10,122,663,0
2020,Domestic,ECS Rome T10,122,662,0
2020,Domestic,ECS Rome T10,122,661,0
2020,Domestic,ECS Rome T10,122,660,0
2020,Domestic,ECS Rome T10,122,659,0
2021,Domestic,MCA T10 Bash,8888,7753,0
2021,Domestic,MCA T10 Bash,8888,7461,0
2021,Domestic,MCA T10 Bash,8888,7521,0
2021,Domestic,MCA T10 Bash,8888,7522,0
2021,Domestic,MCA T10 Bash,8888,7525,0
2021,Domestic,MCA T10 Bash,8888,7524,0
2021,Domestic,MCA T10 Bash,8888,7520,0
2021,Domestic,MCA T10 Bash,8888,7462,0
2021,Domestic,MCA T10 Bash,8888,7460,0
2021,Domestic,MCA T10 Bash,8888,7459,0
2021,Domestic,MCA T10 Bash,8888,7458,0
2021,Domestic,MCA T10 Bash,8888,7457,0
2021,Domestic,MCA T10 Bash,8888,7456,0
2021,Domestic,MCA T10 Bash,8888,7428,0
2021,Domestic,MCA T10 Bash,8888,7427,0
2021,Domestic,MCA T10 Bash,8888,7426,0
2021,Domestic,MCA T10 Bash,8888,7425,0
2021,Domestic,MCA T10 Bash,8888,7424,0
2021,Domestic,MCA T10 Bash,8888,7423,0
2021,Domestic,MCA T10 Bash,8888,7422,0
2021,Domestic,MCA T10 Bash,8888,7421,0
2021,Domestic,MCA T10 Bash,8888,7420,0
2021,Domestic,MCA T10 Bash,8888,7416,0
2021,Domestic,MCA T10 Bash,8888,7415,0
2021,Domestic,Emirates D10,8600,7419,0
2021,Domestic,Emirates D10,8600,7418,0
2021,Domestic,Emirates D10,8600,7417,0
2021,Domestic,Emirates D10,8600,7393,0
2021,Domestic,Emirates D10,8600,7392,0
2021,Domestic,Emirates D10,8600,7391,0
2021,Domestic,Emirates D10,8600,7390,0
2021,Domestic,Emirates D10,8600,7389,0
2021,Domestic,Emirates D10,8600,7388,0
2021,Domestic,Emirates D10,8600,7387,0
2021,Domestic,Emirates D10,8600,7386,0
2021,Domestic,Emirates D10,8600,7385,0
2021,Domestic,Emirates D10,8600,7384,0
2021,Domestic,Emirates D10,8600,7383,0
2021,Domestic,Emirates D10,8600,7382,0
2021,Domestic,Emirates D10,8600,7381,0
2021,Domestic,Emirates D10,8600,7380,0
2021,Domestic,Emirates D10,8600,7379,0
2021,Domestic,Emirates D10,8600,7378,0
2021,Domestic,Emirates D10,8600,7367,0
2021,Domestic,Emirates D10,8600,7366,0
2021,Domestic,Emirates D10,8600,7365,0
2021,Domestic,Emirates D10,8600,7364,0
2021,Domestic,Emirates D10,8600,7363,0
2021,Domestic,Emirates D10,8600,7362,0
2021,Domestic,Emirates D10,8600,7361,0
2021,Domestic,Emirates D10,8600,7360,0
2021,Domestic,Emirates D10,8600,7359,0
2021,Domestic,Emirates D10,8600,7358,0
2021,Domestic,Emirates D10,8600,7357,0
2021,Domestic,Emirates D10,8600,7356,0
2021,Domestic,Emirates D10,8600,7355,0
2021,Domestic,Emirates D10,8600,7354,0
2021,Domestic,MCA All Star T10 Bash,8591,7398,0
2021,Domestic,MCA All Star T10 Bash,8591,7397,0
2021,Domestic,MCA All Star T10 Bash,8591,7396,0
2021,Domestic,MCA All Star T10 Bash,8591,7395,0
2021,Domestic,MCA All Star T10 Bash,8591,7315,0
2021,Domestic,MCA All Star T10 Bash,8591,7314,0
2021,Domestic,MCA All Star T10 Bash,8591,7313,0
2021,Domestic,MCA All Star T10 Bash,8591,7312,0
2021,Domestic,MCA All Star T10 Bash,8591,7310,0
2021,Domestic,MCA All Star T10 Bash,8591,7311,0
2021,Domestic,MCA All Star T10 Bash,8591,7309,0
2021,Domestic,MCA All Star T10 Bash,8591,7307,0
2021,Domestic,MCA All Star T10 Bash,8591,7308,0
2021,Domestic,MCA All Star T10 Bash,8591,7306,0
2021,Domestic,MCA All Star T10 Bash,8591,7305,0
2021,Domestic,MCA All Star T10 Bash,8591,7304,0
2021,Domestic,MCA All Star T10 Bash,8591,7303,0
2021,Domestic,MCA All Star T10 Bash,8591,7302,0
2021,Domestic,MCA All Star T10 Bash,8591,7299,0
2021,Domestic,MCA All Star T10 Bash,8591,7301,0
2021,Domestic,MCA All Star T10 Bash,8591,7300,0
2021,Domestic,MCA All Star T10 Bash,8591,7298,0
2021,Domestic,MCA All Star T10 Bash,8591,7268,0
2021,Domestic,MCA All Star T10 Bash,8591,7267,0
2021,Domestic,MCA All Star T10 Bash,8591,7227,0
2021,Domestic,MCA All Star T10 Bash,8591,7226,0
2021,Domestic,MCA All Star T10 Bash,8591,7208,0
2021,Domestic,MCA All Star T10 Bash,8591,7207,0
2021,Domestic,MCA All Star T10 Bash,8591,7206,0
2021,Domestic,ECS T10-Malta,8581,7291,0
2021,Domestic,ECS T10-Malta,8581,7290,0
2021,Domestic,ECS T10-Malta,8581,7289,0
2021,Domestic,ECS T10-Malta,8581,7288,0
2021,Domestic,ECS T10-Malta,8581,7287,0
2021,Domestic,ECS T10-Malta,8581,7286,0
2021,Domestic,ECS T10-Malta,8581,7285,0
2021,Domestic,ECS T10-Malta,8581,7284,0
2021,Domestic,ECS T10-Malta,8581,7283,0
2021,Domestic,ECS T10-Malta,8581,7282,0
2021,Domestic,ECS T10-Malta,8581,7281,0
2021,Domestic,ECS T10-Malta,8581,7280,0
2021,Domestic,ECS T10-Malta,8581,7279,0
2021,Domestic,ECS T10-Malta,8581,7278,0
2021,Domestic,ECS T10-Malta,8581,7277,0
2021,Domestic,ECS T10-Malta,8581,7225,0
2021,Domestic,ECS T10-Malta,8581,7224,0
2021,Domestic,ECS T10-Malta,8581,7223,0
2021,Domestic,ECS T10-Malta,8581,7222,0
2021,Domestic,ECS T10-Malta,8581,7221,0
2021,Domestic,ECS T10-Malta,8581,7220,0
2021,Domestic,ECS T10-Malta,8581,7219,0
2021,Domestic,ECS T10-Malta,8581,7218,0
2021,Domestic,ECS T10-Malta,8581,7205,0
2021,Domestic,ECS T10-Malta,8581,7204,0
2021,Domestic,ECS T10-Malta,8581,7203,0
2021,Domestic,ECS T10-Malta,8581,7202,0
2021,Domestic,ECS T10-Malta,8581,7004,0
2021,Domestic,ECS T10-Malta,8581,7003,0
2021,Domestic,ECS T10-Malta,8581,7002,0
2021,Domestic,ECS T10-Malta,8581,7001,0
2021,Domestic,ECS T10-Malta,8581,7000,0
2021,Domestic,ECS T10-Malta,8581,6999,0
2021,Domestic,ECS T10-Malta,8581,6998,0
2021,Domestic,ECS T10-Malta,8581,6997,0
2021,Domestic,ECS T10-Malta,8581,6996,0
2021,Domestic,ECS T10-Malta,8581,6995,0
2021,Domestic,ECS T10-Malta,8581,6994,0
2021,Domestic,ECS T10-Malta,8581,6993,0
2021,Domestic,ECS T10-Malta,8581,6992,0
2021,Domestic,ECS T10-Malta,8581,6991,0
2021,Domestic,ECS T10-Malta,8581,6990,0
2021,Domestic,ECS T10-Malta,8581,6989,0
2021,Domestic,ECS T10-Malta,8581,6988,0
2021,Domestic,ECS T10-Malta,8581,6987,0
2021,Domestic,ECS T10-Malta,8581,6986,0
2021,Domestic,ECS T10-Malta,8581,6985,0
2021,Domestic,MCA T10 Super Series,8583,7021,0
2021,Domestic,MCA T10 Super Series,8583,7020,0
2021,Domestic,MCA T10 Super Series,8583,7019,0
2021,Domestic,MCA T10 Super Series,8583,7018,0
2021,Domestic,MCA T10 Super Series,8583,7017,0
2021,Domestic,MCA T10 Super Series,8583,7016,0
2021,Domestic,MCA T10 Super Series,8583,7015,0
2021,Domestic,MCA T10 Super Series,8583,7014,0
2021,Domestic,Abu Dhabi T10,8572,6887,0
2021,Domestic,Abu Dhabi T10,8572,6886,0
2021,Domestic,Abu Dhabi T10,8572,6885,0
2021,Domestic,Abu Dhabi T10,8572,6884,0
2021,Domestic,Abu Dhabi T10,8572,6883,0
2021,Domestic,Abu Dhabi T10,8572,6880,0
2021,Domestic,Abu Dhabi T10,8572,6879,0
2021,Domestic,Abu Dhabi T10,8572,6878,0
2021,Domestic,Abu Dhabi T10,8572,6877,0
2021,Domestic,Abu Dhabi T10,8572,6876,0
2021,Domestic,Abu Dhabi T10,8572,6875,0
2021,Domestic,Abu Dhabi T10,8572,6874,0
2021,Domestic,Abu Dhabi T10,8572,6873,0
2021,Domestic,Abu Dhabi T10,8572,6872,0
2021,Domestic,Abu Dhabi T10,8572,6871,0
2021,Domestic,Abu Dhabi T10,8572,6870,0
2021,Domestic,Abu Dhabi T10,8572,6869,0
2021,Domestic,Abu Dhabi T10,8572,6868,0
2021,Domestic,Abu Dhabi T10,8572,6867,0
2021,Domestic,Abu Dhabi T10,8572,6866,0
2021,Domestic,Abu Dhabi T10,8572,6865,0
2021,Domestic,Abu Dhabi T10,8572,6864,0
2021,Domestic,Abu Dhabi T10,8572,6863,0
2021,Domestic,Abu Dhabi T10,8572,6862,0
2021,Domestic,Abu Dhabi T10,8572,6861,0
2021,Domestic,Abu Dhabi T10,8572,6860,0
2021,Domestic,Abu Dhabi T10,8572,6859,0
2021,Domestic,Abu Dhabi T10,8572,6858,0
2021,Domestic,Abu Dhabi T10,8572,6857,0
2021,Domestic,Abu Dhabi T10,8572,6856,0
2021,Domestic,Abu Dhabi T10,8572,6855,0
2021,Domestic,Abu Dhabi T10,8572,6854,0
2021,Domestic,Abu Dhabi T10,8572,6853,0
2021,Domestic,Abu Dhabi T10,8572,6852,0
2021,Domestic,Abu Dhabi T10,8572,6851,0
2021,Domestic,ECS Cyprus T10,8566,6934,0
2021,Domestic,ECS Cyprus T10,8566,6933,0
2021,Domestic,ECS Cyprus T10,8566,6932,0
2021,Domestic,ECS Cyprus T10,8566,6931,0
2021,Domestic,ECS Cyprus T10,8566,6930,0
2021,Domestic,ECS Cyprus T10,8566,6929,0
2021,Domestic,ECS Cyprus T10,8566,6928,0
2021,Domestic,ECS Cyprus T10,8566,6927,0
2021,Domestic,ECS Cyprus T10,8566,6926,0
2021,Domestic,ECS Cyprus T10,8566,6925,0
2021,Domestic,ECS Cyprus T10,8566,6924,0
2021,Domestic,ECS Cyprus T10,8566,6923,0
2021,Domestic,ECS Cyprus T10,8566,6922,0
2021,Domestic,ECS Cyprus T10,8566,6921,0
2021,Domestic,ECS Cyprus T10,8566,6937,0
2021,Domestic,ECS Cyprus T10,8566,6850,0
2021,Domestic,ECS Cyprus T10,8566,6849,0
2021,Domestic,ECS Cyprus T10,8566,6848,0
2021,Domestic,ECS Cyprus T10,8566,6847,0
2021,Domestic,ECS Cyprus T10,8566,6846,0
2021,Domestic,ECS Cyprus T10,8566,6845,0
2021,Domestic,ECS Cyprus T10,8566,6844,0
2021,Domestic,ECS Cyprus T10,8566,6843,0
2021,Domestic,ECS Cyprus T10,8566,6842,0
2021,Domestic,ECS Cyprus T10,8566,6841,0
2021,Domestic,ECS Cyprus T10,8566,6840,0
2021,Domestic,ECS Cyprus T10,8566,6827,0
2021,Domestic,ECS Cyprus T10,8566,6826,0
2021,Domestic,ECS Cyprus T10,8566,6825,0
2021,Domestic,ECS Cyprus T10,8566,6824,0
2021,Domestic,ECS Cyprus T10,8566,6767,0
2021,Domestic,ECS Cyprus T10,8566,6766,0
2021,Domestic,ECS Cyprus T10,8566,6765,0
2021,Domestic,ECS Cyprus T10,8566,6764,0
2021,Domestic,ECS Cyprus T10,8566,6763,0
2021,Domestic,ECS Cyprus T10,8566,6762,0
2021,Domestic,ECS Cyprus T10,8566,6761,0
2021,Domestic,ECS Cyprus T10,8566,6760,0
2021,Domestic,ECS Cyprus T10,8566,6759,0
2021,Domestic,ECS Cyprus T10,8566,6758,0
2021,Domestic,ECS Cyprus T10,8566,6756,0
2021,Domestic,ECS Cyprus T10,8566,6755,0
2021,Domestic,ECS Cyprus T10,8566,6754,0
2021,Domestic,ECS Cyprus T10,8566,6753,0
2021,Domestic,ECS Cyprus T10,8566,6752,0
2021,Domestic,ECS Cyprus T10,8566,6751,0
2021,Domestic,ECS Rome T10,8560,6738,0
2021,Domestic,ECS Rome T10,8560,6737,0
2021,Domestic,ECS Rome T10,8560,6736,0
2021,Domestic,ECS Rome T10,8560,6734,0
2021,Domestic,ECS Rome T10,8560,6733,0
2021,Domestic,ECS Rome T10,8560,6732,0
2021,Domestic,ECS Rome T10,8560,6731,0
2021,Domestic,ECS Rome T10,8560,6721,0
2021,Domestic,ECS Rome T10,8560,6720,0
2021,Domestic,ECS Rome T10,8560,6579,0
2021,Domestic,ECS Rome T10,8560,6578,0
2021,Domestic,ECS Rome T10,8560,6577,0
2021,Domestic,ECS Rome T10,8560,6576,0
2021,Domestic,ECS Rome T10,8560,6575,0
2021,Domestic,ECS Rome T10,8560,6574,0
2021,Domestic,ECS Rome T10,8560,6573,0
2021,Domestic,ECS Rome T10,8560,6572,0
2021,Domestic,ECS Rome T10,8560,6571,0
2021,Domestic,ECS Rome T10,8560,6570,0
2021,Domestic,ECS Rome T10,8560,6569,0
2021,Domestic,ECS Rome T10,8560,6568,0
2021,Domestic,ECS Rome T10,8560,6567,0
2021,Domestic,ECS Rome T10,8560,6566,0
2021,Domestic,ECS Barcelona T10,8561,6936,0
2021,Domestic,ECS Barcelona T10,8561,6935,0
2021,Domestic,ECS Barcelona T10,8561,6839,0
2021,Domestic,ECS Barcelona T10,8561,6838,0
2021,Domestic,ECS Barcelona T10,8561,6837,0
2021,Domestic,ECS Barcelona T10,8561,6836,0
2021,Domestic,ECS Barcelona T10,8561,6835,0
2021,Domestic,ECS Barcelona T10,8561,6834,0
2021,Domestic,ECS Barcelona T10,8561,6833,0
2021,Domestic,ECS Barcelona T10,8561,6832,0
2021,Domestic,ECS Barcelona T10,8561,6831,0
2021,Domestic,ECS Barcelona T10,8561,6830,0
2021,Domestic,ECS Barcelona T10,8561,6829,0
2021,Domestic,ECS Barcelona T10,8561,6828,0
2021,Domestic,ECS Barcelona T10,8561,6823,0
2021,Domestic,ECS Barcelona T10,8561,6822,0
2021,Domestic,ECS Barcelona T10,8561,6782,0
2021,Domestic,ECS Barcelona T10,8561,6781,0
2021,Domestic,ECS Barcelona T10,8561,6770,0
2021,Domestic,ECS Barcelona T10,8561,6769,0
2021,Domestic,ECS Barcelona T10,8561,6750,0
2021,Domestic,ECS Barcelona T10,8561,6749,0
2021,Domestic,ECS Barcelona T10,8561,6748,0
2021,Domestic,ECS Barcelona T10,8561,6747,0
2021,Domestic,ECS Barcelona T10,8561,6746,0
2021,Domestic,ECS Barcelona T10,8561,6742,0
2021,Domestic,ECS Barcelona T10,8561,6740,0
2021,Domestic,ECS Barcelona T10,8561,6739,0
2021,Domestic,ECS Barcelona T10,8561,6725,0
2021,Domestic,ECS Barcelona T10,8561,6724,0
2021,Domestic,ECS Barcelona T10,8561,6723,0
2021,Domestic,ECS Barcelona T10,8561,6722,0
2021,Domestic,ECS Barcelona T10,8561,6592,0
2021,Domestic,ECS Barcelona T10,8561,6584,0
2021,Domestic,ECS Barcelona T10,8561,6583,0
2021,Domestic,ECS Barcelona T10,8561,6582,0
2021,Domestic,ECS Barcelona T10,8561,6581,0
2021,Domestic,ECS Barcelona T10,8561,6580,0
2021,Domestic,Spanish Championship Weekend T10,8558,6532,0
2021,Domestic,Spanish Championship Weekend T10,8558,6531,0
2021,Domestic,Spanish Championship Weekend T10,8558,6530,0
2021,Domestic,Spanish Championship Weekend T10,8558,6529,0
2021,Domestic,Spanish Championship Weekend T10,8558,6528,0
2021,Domestic,Spanish Championship Weekend T10,8558,6527,0
2021,Domestic,Spanish Championship Weekend T10,8558,6526,0
2021,Domestic,Spanish Championship Weekend T10,8558,6525,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6477,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6476,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6475,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6474,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6473,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6472,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6471,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6470,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6469,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6468,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6467,0
2021,Domestic,ECS L'Alfas del Pi T10,8555,6466,0
2021,Domestic,ECS Corfu T10,8547,6378,0
2021,Domestic,ECS Corfu T10,8547,6376,0
2021,Domestic,ECS Corfu T10,8547,6375,0
2021,Domestic,ECS Corfu T10,8547,6374,0
2021,Domestic,ECS Corfu T10,8547,6373,0
2021,Domestic,ECS Corfu T10,8547,6372,0
2021,Domestic,ECS Corfu T10,8547,6371,0
2021,Domestic,ECS Corfu T10,8547,6370,0
2021,Domestic,ECS Corfu T10,8547,6369,0
2021,Domestic,ECS Corfu T10,8547,6368,0
2021,Domestic,ECS Corfu T10,8547,6367,0
2021,Domestic,ECS Corfu T10,8547,6366,0
2021,Domestic,ECS Corfu T10,8547,6365,0
2021,Domestic,ECS Corfu T10,8547,6364,0
2021,Domestic,ECS Corfu T10,8547,6363,0
2021,Domestic,ECS Corfu T10,8547,6358,0
2021,Domestic,ECS Corfu T10,8547,6357,0
2021,Domestic,ECS Corfu T10,8547,6361,0
2021,Domestic,ECS Corfu T10,8547,6356,0
2021,Domestic,ECS Corfu T10,8547,6355,0
2021,Domestic,ECS Corfu T10,8547,6354,0
2021,Domestic,ECS Corfu T10,8547,6353,0
2021,Domestic,ECS Corfu T10,8547,6360,0
2021,Domestic,ECS Corfu T10,8547,6352,0
2021,Domestic,ECS Corfu T10,8547,6351,0
2021,Domestic,ECS Corfu T10,8547,6350,0
2021,Domestic,ECS Croatia T10,7228,6312,0
2021,Domestic,ECS Croatia T10,7228,6311,0
2021,Domestic,ECS Croatia T10,7228,6310,0
2021,Domestic,ECS Croatia T10,7228,6309,0
2021,Domestic,ECS Croatia T10,7228,6308,0
2021,Domestic,ECS Croatia T10,7228,6307,0
2021,Domestic,ECS Croatia T10,7228,6306,0
2021,Domestic,ECS Croatia T10,7228,6305,0
2021,Domestic,ECS Croatia T10,7228,6193,0
2021,Domestic,ECS Croatia T10,7228,6192,0
2021,Domestic,ECS Croatia T10,7228,6191,0
2021,Domestic,ECS Croatia T10,7228,6190,0
2021,Domestic,ECS Croatia T10,7228,6189,0
2021,Domestic,ECS Croatia T10,7228,6188,0
2021,Domestic,ECS Croatia T10,7228,6187,0
2021,Domestic,ECS Croatia T10,7228,6186,0
2021,Domestic,ECS Croatia T10,7228,6185,0
2021,Domestic,ECS Croatia T10,7228,6184,0
2021,Domestic,ECS Croatia T10,7228,6183,0
2021,Domestic,ECS Croatia T10,7228,6182,0
2021,Domestic,ECS Croatia T10,7228,6181,0
2021,Domestic,ECS Croatia T10,7228,6180,0
2021,Domestic,ECS Croatia T10,7228,6179,0
2021,Domestic,ECS Croatia T10,7228,6178,0
2021,Domestic,ECS Cyprus T10,710,6565,0
2021,Domestic,ECS Cyprus T10,710,6564,0
2021,Domestic,ECS Cyprus T10,710,6524,0
2021,Domestic,ECS Cyprus T10,710,6458,0
2021,Domestic,ECS Cyprus T10,710,6457,0
2021,Domestic,ECS Cyprus T10,710,6456,0
2021,Domestic,ECS Cyprus T10,710,6455,0
2021,Domestic,ECS Cyprus T10,710,6454,0
2021,Domestic,ECS Cyprus T10,710,6453,0
2021,Domestic,ECS Cyprus T10,710,6452,0
2021,Domestic,ECS Cyprus T10,710,6451,0
2021,Domestic,ECS Cyprus T10,710,6450,0
2021,Domestic,ECS Cyprus T10,710,6431,0
2021,Domestic,ECS Cyprus T10,710,6430,0
2021,Domestic,ECS Cyprus T10,710,6429,0
2021,Domestic,ECS Cyprus T10,710,6428,0
2021,Domestic,ECS Cyprus T10,710,6427,0
2021,Domestic,ECS Cyprus T10,710,6426,0
2021,Domestic,ECS Cyprus T10,710,6292,0
2021,Domestic,ECS Cyprus T10,710,6291,0
2021,Domestic,ECS Cyprus T10,710,6290,0
2021,Domestic,ECS Cyprus T10,710,6289,0
2021,Domestic,ECS Cyprus T10,710,6288,0
2021,Domestic,ECS Cyprus T10,710,6287,0
2021,Domestic,ECS Cyprus T10,710,6286,0
2021,Domestic,ECS Cyprus T10,710,6285,0
2021,Domestic,ECS Cyprus T10,710,6284,0
2021,Domestic,ECS Cyprus T10,710,6283,0
2021,Domestic,ECS Cyprus T10,710,6282,0
2021,Domestic,ECS Cyprus T10,710,6281,0
2021,Domestic,ECS Cyprus T10,710,6280,0
2021,Domestic,ECS Cyprus T10,710,6279,0
2021,Domestic,ECS Cyprus T10,710,6278,0
2021,Domestic,ECS Cyprus T10,710,6277,0
2021,Domestic,ECS Cyprus T10,710,6274,0
2021,Domestic,ECS Cyprus T10,710,6273,0
2021,Domestic,ECS Cyprus T10,710,6267,0
2021,Domestic,ECS Cyprus T10,710,6265,0
2021,Domestic,ECS Cyprus T10,710,6256,0
2021,Domestic,ECS Cyprus T10,710,6255,0
2021,Domestic,ECS Cyprus T10,710,6254,0
2021,Domestic,ECS Cyprus T10,710,6253,0
2021,Domestic,ECS Cyprus T10,710,6169,0
2021,Domestic,ECS Cyprus T10,710,6168,0
2021,Domestic,ECS Cyprus T10,710,5916,0
2021,Domestic,ECS Cyprus T10,710,5915,0
2021,Domestic,ECS Cyprus T10,710,5914,0
2021,Domestic,ECS Cyprus T10,710,5913,0
2021,Domestic,ECS Cyprus T10,710,5912,0
2021,Domestic,ECS Cyprus T10,710,5911,0
2021,Domestic,ECS Cyprus T10,710,5910,0
2021,Domestic,ECS Cyprus T10,710,5909,0
2021,Domestic,ECS Cyprus T10,710,5908,0
2021,Domestic,ECS Cyprus T10,710,5907,0
2021,Domestic,ECS Cyprus T10,710,5906,0
2021,Domestic,ECS Cyprus T10,710,5905,0
2021,Domestic,ECS Cyprus T10,710,5904,0
2021,Domestic,ECS Cyprus T10,710,5903,0
2021,Domestic,ECS Cyprus T10,710,5902,0
2021,Domestic,ECS Cyprus T10,710,5901,0
2021,Domestic,ECS Cyprus T10,710,5828,0
2021,Domestic,ECS Cyprus T10,710,5826,0
2021,Domestic,ECS Cyprus T10,710,5825,0
